Id,No_REG,event_date,Y,Season,Y-M,cod_mun,Dep,Prov,Mun,Comun,N_comun,p_afect,f_afect,Hec_agr,N_cattle,days,POBLACION,MacroRegID,MacroReg
"8929",2008-02041,20/07/2008,"2008",JJA,Jul-2008,"21006",La Paz,Inquisivi,Villa Libertad (Licoma),Munaypata,"1","310","62",0,0,NaN,5488,"1",Yungas_Chapare
"8930",2008-02042,20/07/2008,"2008",JJA,Jul-2008,"21006",La Paz,Inquisivi,Villa Libertad (Licoma),Baja Minas,"1","150","30",0,0,NaN,5488,"1",Yungas_Chapare
"8931",2008-02043,20/07/2008,"2008",JJA,Jul-2008,"21006",La Paz,Inquisivi,Villa Libertad (Licoma),Chorocona,"1","450","90",0,0,NaN,5488,"1",Yungas_Chapare
"8932",2008-02044,20/07/2008,"2008",JJA,Jul-2008,"21006",La Paz,Inquisivi,Villa Libertad (Licoma),Quicusuyo,"1","0","0",0,0,NaN,5488,"1",Yungas_Chapare
"8933",2008-02045,21/07/2008,"2008",JJA,Jul-2008,"31301",Cochabamba,Mizque,Mizque,"Raqaypamapa, Pukara, Mizque Pampa, Rumi Mogo, Balca Punku, Concha Loma, Tipa Pampa, Tetilla, Rumi Corral, Batija, Molle Irko, Lehucata","12","5000","1000",0,0,NaN,26900,"2",Valles
"8934",2008-02046,21/07/2008,"2008",JJA,Jul-2008,"21005",La Paz,Inquisivi,Ichoca,Varias comunidades,"-1","0","0",0,0,NaN,7913,"2",Valles
"8966",2008-02078,21/07/2008,"2008",JJA,Jul-2008,"21006",La Paz,Inquisivi,Villa Libertad (Licoma),Villa Libertad Licoma,"1","1690","338",0,0,NaN,5488,"1",Yungas_Chapare
"8968",2008-02080,20/08/2008,"2008",JJA,Aug-2008,"20501",La Paz,Muñecas,Chuma,Ocomblaya,"1","155","31",0,0,NaN,11473,"1",Yungas_Chapare
"8969",2008-02081,20/08/2008,"2008",JJA,Aug-2008,"20501",La Paz,Muñecas,Chuma,Silujasi,"1","65","13",0,0,NaN,11473,"1",Yungas_Chapare
"8974",2008-02086,26/08/2008,"2008",JJA,Aug-2008,"10101",Chuquisaca,Oropeza,Sucre,Varias comunidades,"-1","0","0",0,0,NaN,261201,"2",Valles
"8975",2008-02087,26/08/2008,"2008",JJA,Aug-2008,"70707",Santa Cruz,Cordillera,Boyuibe,Varias comunidades,"-1","2000","400",0,0,NaN,5087,"5",Chaco
"8976",2008-02088,26/08/2008,"2008",JJA,Aug-2008,"70703",Santa Cruz,Cordillera,Cabezas,Varias comunidades,"-1","2500","500",0,0,NaN,26434,"5",Chaco
"8977",2008-02089,26/08/2008,"2008",JJA,Aug-2008,"70706",Santa Cruz,Cordillera,Camiri,Varias comunidades,"-1","2000","400",0,0,NaN,33838,"5",Chaco
"8978",2008-02090,26/08/2008,"2008",JJA,Aug-2008,"70702",Santa Cruz,Cordillera,Charagua,Varias comunidades,"-1","3000","600",0,0,NaN,32186,"5",Chaco
"8979",2008-02091,26/08/2008,"2008",JJA,Aug-2008,"70704",Santa Cruz,Cordillera,Cuevo,Varias comunidades,"-1","2000","400",0,0,NaN,5052,"5",Chaco
"8980",2008-02092,26/08/2008,"2008",JJA,Aug-2008,"70705",Santa Cruz,Cordillera,Gutiérrez,Varias comunidades,"-1","2000","400",0,0,NaN,12273,"5",Chaco
"8981",2008-02093,26/08/2008,"2008",JJA,Aug-2008,"60302",Tarija,Gran Chaco,Carapari,Varias comunidades,"-1","2500","500",0,0,NaN,15366,"5",Chaco
"8982",2008-02094,26/08/2008,"2008",JJA,Aug-2008,"60301",Tarija,Gran Chaco,Yacuiba,Varias comunidades,"-1","3500","700",0,0,NaN,92245,"5",Chaco
"8983",2008-02095,26/08/2008,"2008",JJA,Aug-2008,"60301",Tarija,Gran Chaco,Yacuiba,Caiza,"1","0","0",0,0,NaN,92245,"5",Chaco
"9004",2008-02116,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Molle Molle 16 de Agosto,"1","50","10",0,0,NaN,14665,"2",Valles
"9005",2008-02117,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Tikapampa,"1","115","23",0,0,NaN,14665,"2",Valles
"9006",2008-02118,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Azul Rocha,"1","150","30",0,0,NaN,14665,"2",Valles
"9007",2008-02119,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Lambrani,"1","65","13",0,0,NaN,14665,"2",Valles
"9008",2008-02120,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Sauce Pilapata,"1","125","25",0,0,NaN,14665,"2",Valles
"9009",2008-02121,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Tipas Kucho,"1","80","16",0,0,NaN,14665,"2",Valles
"9010",2008-02122,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Lok'o Lok'o,"1","55","11",0,0,NaN,14665,"2",Valles
"9011",2008-02123,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Coluyo Grande,"1","115","23",0,0,NaN,14665,"2",Valles
"9012",2008-02124,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Lagunillas,"1","80","16",0,0,NaN,14665,"2",Valles
"9013",2008-02125,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,27 de Mayo zona Sud,"1","115","23",0,0,NaN,14665,"2",Valles
"9014",2008-02126,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Totora,"1","130","26",0,0,NaN,14665,"2",Valles
"9015",2008-02127,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Pabellón,"1","85","17",0,0,NaN,14665,"2",Valles
"9016",2008-02128,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,20 de Agosto,"1","175","35",0,0,NaN,14665,"2",Valles
"9017",2008-02129,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Chijmuri,"1","100","20",0,0,NaN,14665,"2",Valles
"9018",2008-02130,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Qollpana,"1","95","19",0,0,NaN,14665,"2",Valles
"9019",2008-02131,04/10/2008,"2008",SON,Oct-2008,"31201",Cochabamba,Carrasco,Totora,Moyapampa,"1","135","27",0,0,NaN,14665,"2",Valles
"9020",2008-02132,08/10/2008,"2008",SON,Oct-2008,"60402",Tarija,Jose Maria Aviles,Yunchara,Pueblo Viejo Asloca,"1","275","55",200,0,NaN,5490,"7",Altiplano
"9021",2008-02133,08/10/2008,"2008",SON,Oct-2008,"60402",Tarija,Jose Maria Aviles,Yunchara,Abra de la Cruz,"1","340","68",350,0,NaN,5490,"7",Altiplano
"9022",2008-02134,08/10/2008,"2008",SON,Oct-2008,"60402",Tarija,Jose Maria Aviles,Yunchara,Chorcoya,"1","285","57",150,0,NaN,5490,"7",Altiplano
"9024",2008-02136,17/10/2008,"2008",SON,Oct-2008,"70701",Santa Cruz,Cordillera,Lagunillas,Varias comunidades,"-1","2000","400",0,0,NaN,5366,"5",Chaco
"9025",2008-02137,17/10/2008,"2008",SON,Oct-2008,"60601",Tarija,Burnet O´Connor,Entre Rios (La Moreta),Varias comunidades,"-1","3500","700",0,1000,NaN,21991,"5",Chaco
"9026",2008-02138,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Defensores del Chaco,"1","150","30",0,3000,NaN,39867,"5",Chaco
"9027",2008-02139,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Timboy Tiguazu,"1","150","30",0,3000,NaN,39867,"5",Chaco
"9028",2008-02140,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Las Abras,"1","400","80",0,3000,NaN,39867,"5",Chaco
"9029",2008-02141,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Quinchao,"1","150","30",0,3000,NaN,39867,"5",Chaco
"9030",2008-02142,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Las Abras,"1","400","80",0,3000,NaN,39867,"5",Chaco
"9031",2008-02143,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Sachapera,"1","350","70",0,3000,NaN,39867,"5",Chaco
"9032",2008-02144,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Campo Nuñez,"1","300","60",0,3000,NaN,39867,"5",Chaco
"9033",2008-02145,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,La Salada,"1","200","40",0,3000,NaN,39867,"5",Chaco
"9034",2008-02146,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,El Bagual,"1","250","50",0,3000,NaN,39867,"5",Chaco
"9035",2008-02147,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Busuy,"1","175","35",0,3000,NaN,39867,"5",Chaco
"9036",2008-02148,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Pananty,"1","250","50",0,3000,NaN,39867,"5",Chaco
"9037",2008-02149,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Sunchal,"1","150","30",0,3000,NaN,39867,"5",Chaco
"9038",2008-02150,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Sanandita Viejo,"1","175","35",0,3000,NaN,39867,"5",Chaco
"9039",2008-02151,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Monte Verde,"1","150","30",0,3000,NaN,39867,"5",Chaco
"9040",2008-02152,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Sotos La Vertiente,"1","200","40",0,3000,NaN,39867,"5",Chaco
"9041",2008-02153,17/10/2008,"2008",SON,Oct-2008,"60303",Tarija,Gran Chaco,Villamontes,Quebrachal,"1","125","25",0,3000,NaN,39867,"5",Chaco
"9045",2008-02157,22/10/2008,"2008",SON,Oct-2008,"90503",Pando,Federico Román,Santos Mercado,Los Almendros,"1","325","65",0,0,NaN,2165,"6",Amazonia
"9050",2008-02162,31/10/2008,"2008",SON,Oct-2008,"10502",Chuquisaca,Hernando Siles,Huacareta,6 Comunidades,"6","575","115",0,0,NaN,8349,"5",Chaco
"9051",2008-02163,31/10/2008,"2008",SON,Oct-2008,"10502",Chuquisaca,Hernando Siles,Huacareta,Varias comunidades,"-1","1500","300",0,0,NaN,8349,"5",Chaco
"9052",2008-02164,31/10/2008,"2008",SON,Oct-2008,"11002",Chuquisaca,Luis Calvo,Huacaya,8 Comunidades,"8","1445","289",0,0,NaN,2541,"5",Chaco
"9053",2008-02165,31/10/2008,"2008",SON,Oct-2008,"11002",Chuquisaca,Luis Calvo,Huacaya,Varias comunidades,"-1","1500","300",0,0,NaN,2541,"5",Chaco
"9054",2008-02166,31/10/2008,"2008",SON,Oct-2008,"11003",Chuquisaca,Luis Calvo,Machareti,37 Comunidades,"37","5035","1007",0,0,NaN,7418,"5",Chaco
"9055",2008-02167,31/10/2008,"2008",SON,Oct-2008,"11003",Chuquisaca,Luis Calvo,Machareti,Varias comunidades,"-1","3500","700",0,0,NaN,7418,"5",Chaco
"9056",2008-02168,31/10/2008,"2008",SON,Oct-2008,"10501",Chuquisaca,Hernando Siles,Monteagudo,3 Comunidades,"3","460","92",0,0,NaN,24303,"5",Chaco
"9057",2008-02169,31/10/2008,"2008",SON,Oct-2008,"10501",Chuquisaca,Hernando Siles,Monteagudo,Varias comunidades,"-1","2500","500",0,0,NaN,24303,"5",Chaco
"9058",2008-02170,31/10/2008,"2008",SON,Oct-2008,"11001",Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),Varias comunidades,"-1","1500","300",0,0,NaN,9720,"5",Chaco
"9078",2008-02190,01/12/2008,"2008",DJF,Dec-2008,"80201",Beni,Vaca Díez,Riberalta,"El Periodista, San Francisco,","2","555","111",0,0,"0",89022,"6",Amazonia
"9079",2008-02191,01/12/2008,"2008",DJF,Dec-2008,"90301",Pando,Madre de Dios,Puerto Gonzalo Moreno,"Las Piedras, Buen Futuro, Lago Victoria, Candelaria, Dos Palmas, Gonzalo Moreno, Pto. Hamburgo.","7","225","45",0,0,"30",8160,"6",Amazonia
"9080",2008-02192,01/12/2008,"2008",DJF,Dec-2008,"90201",Pando,Manuripi,Puerto Rico,Nacebecito,"1","185","37",0,0,NaN,6239,"6",Amazonia
"9081",2008-02193,01/12/2008,"2008",DJF,Dec-2008,"80201",Beni,Vaca Díez,Riberalta,"Puerto Amburgo, San Vicente","2","210","42",0,0,"30",89022,"6",Amazonia
"9082",2008-02194,01/12/2008,"2008",DJF,Dec-2008,"90503",Pando,Federico Román,Santos Mercado,Los Almedros de Pacahuara,"1","200","40",0,0,"30",2165,"6",Amazonia
"9083",2008-02195,02/12/2008,"2008",DJF,Dec-2008,"60601",Tarija,Burnet O´Connor,Entre Rios (La Moreta),"Agua Buena, Agua Rica, Itayuru, Timboy, Itaparara, Zapaterambia, Yuati, Kumandaroty, Iguirati, Lagunitas.","10","10575","2115",0,0,"90",21991,"5",Chaco
"9115",2008-00842,31/05/2009,"2008",MAM,May-2009,"20201",La Paz,Omasuyos,Achacachi,Avichaca,"1","1000","200",750,0,"60",46058,"7",Altiplano
"9117",2008-00482,04/03/2010,"2008",MAM,mar-10,"20201",La Paz,Omasuyos,Achacachi,"Huacollo, Janco Marca, Choco Pampa, Villa Utavi","4","3170","634",0,0,"0",46058,"7",Altiplano
"9118",2008-01019,01/04/2010,"2008",MAM,apr-10,"20201",La Paz,Omasuyos,Achacachi,"Corpa Chilaya, Sancajahuira, Mocomoco","3","2390","478",382,0,"90",46058,"7",Altiplano
"9119",2008-00488,30/07/2010,"2008",JJA,Jul-2010,"20201",La Paz,Omasuyos,Achacachi,"Huarcaya Belén, Valle Florida, Pueblo Nueva Esperanza, Sulfini, 1ro de Mayo, Huanaco, Central Ajllata, Ayata Ajllata, Confuri Pucuro, Kocani Ajllata, Cha Visalaya Centro, Kapara, Santa Maria Chico, Yacachi Chico, Umapusa, Tahari, Surpo, Compi Central, Bar","20","5340","1068",800,0,"30",46058,"7",Altiplano
"9127",2009-00054,22/05/2007,"2009",MAM,May-2007,"20201",La Paz,Omasuyos,Achacachi,Tajara Suñaca,"1","635","127",0,0,NaN,46058,"7",Altiplano
"9131",2009-00001,01/01/2009,"2009",DJF,Jan-2009,"22001",La Paz,Caranavi,Caranavi,Distrito I comunidad Neptal Unida,"1","295","59",94,0,"30",50330,"1",Yungas_Chapare
"9132",2009-00002,01/01/2009,"2009",DJF,Jan-2009,"21902",La Paz,Jose Manuel Pando,Catacora,Varias comunidades,"-1","1475","295",125,0,"20",2881,"7",Altiplano
"9133",2009-00003,01/01/2009,"2009",DJF,Jan-2009,"20403",La Paz,Eliodoro Camacho,Puerto Carabuco,"Hullacunca, Pasarani, Ambana, Union Tupac Katati, Copusquia, Chuani","6","5680","1136",427.5,0,"80",14589,"7",Altiplano
"9134",2009-00004,01/01/2009,"2009",DJF,Jan-2009,"21901",La Paz,Jose Manuel Pando,Santiago de Machaca,Varias comunidades,"-1","5680","1136",375,0,"20",4593,"7",Altiplano
"9136",2009-00006,01/01/2009,"2009",DJF,Jan-2009,"70707",Santa Cruz,Cordillera,Boyuibe,"Camatindi,  Chañaral, Pailón, Cañitas, Las Garzas, Yuqueriti, Taicuarandí, Chorequetal, Kuruyuki, Taquipirenda","10","2250","450",0,0,"100",5087,"5",Chaco
"9137",2009-00007,01/01/2009,"2009",DJF,Jan-2009,"70704",Santa Cruz,Cordillera,Cuevo,"El Progreso, Ibicuaty, Tartagalito, Mandiyuti, La Colorada, Timboyrenda, Ñunbite, Karaguatarenda, Huaraca, Capirenda, Bajo Carapari, El Arenal","12","1135","227",177,0,"50",5052,"5",Chaco
"9138",2009-00008,01/01/2009,"2009",DJF,Jan-2009,"70701",Santa Cruz,Cordillera,Lagunillas,"Caraparicito, Ibiyeca, Tacete, Yaiti, El Progreso, Itacuatiya, Alto Carapari","7","1770","354",92,0,"50",5366,"5",Chaco
"9140",2009-00010,01/01/2009,"2009",DJF,Jan-2009,"60302",Tarija,Gran Chaco,Carapari,"Buena Vista, Fuerte Viejo, Santa Rosa, Timboy, Bereti Chaco, Acheral, Canto del Agua, Arenales, Abra del Campo Verde, Boyuy, Zapatera, Norte, Algodonal, Itau-Astillero, Itau-Sauce, Itau-Cañon Ondo, Itau-Los ranchos, Itau-Mesada, Itau-Pueblo de Seca.","19","3000","600",1200,0,"100",15366,"5",Chaco
"9143",2009-00013,05/01/2009,"2009",DJF,Jan-2009,"20905",La Paz,Loayza,Cairoma,"Tacopampa, Wilpampa, Uchambaya, Umarata Baja, Umarata Alta","5","540","108",0,0,"0",11355,"2",Valles
"9157",2009-00027,15/01/2009,"2009",DJF,Jan-2009,"21305",La Paz,Aroma,Patacamaya,Varias comunidades,"-1","12580","2516",1250,0,"30",22858,"7",Altiplano
"9174",2009-00044,23/01/2009,"2009",DJF,Jan-2009,"11003",Chuquisaca,Luis Calvo,Machareti,"Totoral, Carandayticito, Vinal, Ipati de Ivo, Ivo, Evoka","6","1500","300",0,0,"0",7418,"5",Chaco
"9204",2009-00076,05/02/2009,"2009",DJF,feb-09,"40801",Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,"Concepcion de Belen, Exaltacion de Humatia","2","375","75",75,0,"10",11878,"7",Altiplano
"9206",2009-00078,06/02/2009,"2009",DJF,feb-09,"40102",Oruro,Cercado,Caracollo,"San Mateo, Circuhuta, Khanapata, Tirani","4","410","82",57,0,"2",23115,"7",Altiplano
"9211",2009-00083,10/02/2009,"2009",DJF,feb-09,"20502",La Paz,Muñecas,Ayata,"Huancaripampa, Vitocota, Totorani, Ayata, Quishuarani, Huayrapata, Huancarani, Huaychupata, Huascaraya, Paticuya, Paticuya, Maucani y otras","61","12320","2464",4000,0,"1",8410,"1",Yungas_Chapare
"9219",2009-00091,16/02/2009,"2009",DJF,feb-09,"41202",Oruro,Sud Carangas,Belen de Andamarca,"Tatalza, San Cristobal, Huancarani, Villa Potosi, Ancapa, Pozocani, Agua Rica, San Antonio, Pichicani, Huayhuasi.","10","645","129",129,0,"10",2016,"7",Altiplano
"9241",2009-00114,28/02/2009,"2009",DJF,feb-09,"20303",La Paz,Pacajes,Calacoto,"Calahuancani, Aguada, Callanca, Anantoco, Totorpata, Ticapampa, Lupirana, Yara Huatani,Quillca, Vichocollo, otras","50","9740","1948",1461,40,"50",9879,"7",Altiplano
"9242",2009-00115,28/02/2009,"2009",DJF,feb-09,"20303",La Paz,Pacajes,Calacoto,"Ulloma, Machacamarca, Laguna Blanca, Mallcuchusi, Jupupani, Playavinto, Wariscalta, Baja Chaqueña, Urinsaya, Okoruro,Tacagua, S.P.de Ulloma","12","3475","695",521,0,"51",9879,"7",Altiplano
"9245",2009-00118,28/02/2009,"2009",DJF,feb-09,"21703",La Paz,Manco Kapac,Tito Yupanqui,"Villa Huancayo, Porvenir, Villa Copacabana, V. Mariscal Sucre, Villa Concepcion, Villa Fronterizo, Zona Quinta, Huata Pampa, Coaquipa, Chichilaya, Sihualaya, Parquipujio, Chiquipata","13","3405","681",578,0,"0",6261,"7",Altiplano
"9246",2009-00119,28/02/2009,"2009",DJF,feb-09,"40301",Oruro,Carangas,Corque,"Andapta Lupe, Condoriri, Collana chico, Corque, Catalza, Centro Bolivar, Cuiyundani, Caracota, Huayllapacha, Humamarca, S.P. de Huaylloco, janco Kala, Cala Cala, Opoqueri, Playa Verde, Pomata, payaoco, Pmpachilcani, Sullcabi y otras","28","1785","357",170,18,"60",9221,"7",Altiplano
"9247",2009-00120,28/02/2009,"2009",DJF,feb-09,"41201",Oruro,Sud Carangas,Santiago de Andamarca,"Ayllus Parcomarca, Copacabana, Rosapata, Yuruna, Canalcollo, Pocorcollo","6","2395","479",240,0,"60",5216,"7",Altiplano
"9249",2009-00122,01/03/2009,"2009",MAM,mar-09,"10502",Chuquisaca,Hernando Siles,Huacareta,"Pincal, V.Esperanza, Guayavillar, Abra del Ivio, Pilcomayo, Laurel, Huarasay Inti, Itaquise, Yaire, Yairinbia, Rosario del ingre, Ivavirante, Cumandaiti, Itacua, Tapereguazu, Itacaray, Atirimbia, V. Hermosa, Anguaguazu, Ipati","20","3290","658",1400,0,"90",8349,"5",Chaco
"9264",2009-00137,30/03/2009,"2009",MAM,mar-09,"11003",Chuquisaca,Luis Calvo,Machareti,"Ipati de Ivo, Ñancaroinza, Carandaiti, Machareti, Tucuipa, Camatindi, Huari","7","1825","365",600,0,"60",7418,"5",Chaco
"9265",2009-00138,30/03/2009,"2009",MAM,mar-09,"20402",La Paz,Eliodoro Camacho,Mocomoco,"Milluni, Cotosi, Tucuya, Juchupampa, Santa Wara, Sipita Ayca, Saphia, Huatascapa, Liani, Paripampa, Lambramani, Huyu Huyu, Alto Yocarhuaya, Jutilaya, Centro Jutilaya, Kullku Puncu, Centro Huarihuaya, Chilliujokho Pampa, Chojasquia, Canllapampa Vincalla, S","25","6595","1319",5250,0,"80",15665,"7",Altiplano
"9266",2009-00139,31/03/2009,"2009",MAM,mar-09,"20401",La Paz,Eliodoro Camacho,Puerto Acosta,"Pichari, Quilumblaya, Paquechani, Unahuaya, Muelle, Chacachi, Alto Huayhua, Machcamerca, San Jorge V. Chacachi, Coasani, V. Siempre Unido, Orurillo Grande,  Alto Orurillo y otras","125","33860","6772",7618.5,0,"80",11290,"7",Altiplano
"9267",2009-00140,31/03/2009,"2009",MAM,mar-09,"40102",Oruro,Cercado,Caracollo,"Ancotanga, La Joya, Huallchapi, Toloma, Canton Lajma, San Antonio de Angulo, San Antonio de Cruzani","7","2255","451",50,0,"0",23115,"7",Altiplano
"9268",2009-00141,02/04/2009,"2009",MAM,apr-09,"20401",La Paz,Eliodoro Camacho,Puerto Acosta,Varias comunidades,"-1","0","0",3420.5,0,"60",11290,"7",Altiplano
"9278",2009-00151,30/05/2009,"2009",MAM,May-2009,"21601",La Paz,Bautista Saavedra,Charazani (Gral. Perez),"Chajlaya, Carijana, Caluyo, Canlaya, Llachuani, Altarani, Huancarani, Apacheta, Chullumpini y otras","31","7825","1565",1339,0,"60",13023,"1",Yungas_Chapare
"9283",2009-00157,15/06/2009,"2009",JJA,Jun-2009,"80101",Beni,Cercado,Trinidad,Comunidades riveras del Rio Itenez,"1","7080","1416",0,0,"0",106596,"3",Llanuras_Sabanas
"9293",2009-00166,30/07/2009,"2009",JJA,Jul-2009,"80201",Beni,Vaca Díez,Riberalta,"San Ariel, Santa Rita","2","360","72",100,0,"90",89022,"6",Amazonia
"9294",2009-00167,31/07/2009,"2009",JJA,Jul-2009,"70701",Santa Cruz,Cordillera,Lagunillas,"Los Pozos, Redondal, Potrerillo.","3","1105","221",100,0,"90",5366,"5",Chaco
"9299",2009-00170,20/08/2009,"2009",JJA,Aug-2009,"30602",Cochabamba,Arque,Tacopaya,Varias comunidades,"-1","4295","859",330,0,"30",10253,"7",Altiplano
"9301",2009-00172,31/08/2009,"2009",JJA,Aug-2009,"11002",Chuquisaca,Luis Calvo,Huacaya,"Camatindimi, Bororigua, Yaperenda, Huacaya, Ancahuazu, Itangua, Huacayapiare, Camatindi, Mandiyuti, Santa Rosa, La Laguna, Tabayerupa, Itironque, Caruruti, Chimbe, Imbochi, Villa Mercedes, Boycobo, Iñiai, Irenda, Guiraitari, Granja Mandiyuti","22","3175","635",1089,250,"90",2541,"5",Chaco
"9302",2009-00174,31/08/2009,"2009",JJA,Aug-2009,"21203",La Paz,Los Andes,Batallas,Sojata,"1","1165","233",605,0,"60",17426,"7",Altiplano
"9303",2009-00175,31/08/2009,"2009",JJA,Aug-2009,"20203",La Paz,Omasuyos,Huarina,"Huarina, Antacollo, Cuyahuani, Sorejapa, Mocomoco, Coromata baja, Samancha, Quimsa Chata, Utvi, Cayacoto, Visalaya Baja, Isla Cojata, Kowviri, Centro Copancara, Wiscantia, Copamcara, Corpa Chilaya, Soncachi Grande, Pajchani Grande, Sancajahuira, Sancajahu","22","8595","1719",5656.5,0,"60",5003,"7",Altiplano
"9304",2009-00176,01/09/2009,"2009",SON,Sep-2009,"80201",Beni,Vaca Díez,Riberalta,"Pto. Chacobo, Costa Rica, Nazareth","3","260","52",90,0,"150",89022,"6",Amazonia
"9305",2009-00177,02/09/2009,"2009",SON,Sep-2009,"80601",Beni,Marban,Loreto,Comunidad Sachojere,"1","600","120",0,0,"0",3828,"3",Llanuras_Sabanas
"9315",2009-00184,01/10/2009,"2009",SON,Oct-2009,"80102",Beni,Cercado,San Javier,San Pedro,"1","40","8",0,0,"20",5277,"3",Llanuras_Sabanas
"9316",2009-00185,01/10/2009,"2009",SON,Oct-2009,"11003",Chuquisaca,Luis Calvo,Machareti,Varias comunidades,"-1","3380","676",0,250,"0",7418,"5",Chaco
"9317",2009-00186,01/10/2009,"2009",SON,Oct-2009,"10501",Chuquisaca,Hernando Siles,Monteagudo,Varias comunidades,"-1","115","23",0,50,"0",24303,"5",Chaco
"9318",2009-00187,01/10/2009,"2009",SON,Oct-2009,"11001",Chuquisaca,Luis Calvo,Villa Vaca Guzmán (Muyupampa),"Sunchucañada, Corepoty, Iripiti, Ticucha, Tayasigua, Ñaherenda, Tururumba, Cueva Esperanza, Alto Overa, Tapera, otras","25","5735","1147",0,250,"0",9720,"5",Chaco
"9319",2009-00188,01/10/2009,"2009",SON,Oct-2009,"21502",La Paz,Abel Iturralde,San Buenaventura,"San Silvestre, Tumupasa, Puerto Guzmán","3","400","80",0,0,"0",8711,"6",Amazonia
"9320",2009-00189,01/10/2009,"2009",SON,Oct-2009,"40801",Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,"Lirima, Hurikasa, Orcoyo, Vila Vila, Challahuma, Pacollo, Taruyo, Villcuyo, Yurita, Challahuano, Tulcasi, Chapicollo, Parimuyo, Colcha, Canton Ucumasi","15","2280","456",200,0,"0",11878,"7",Altiplano
"9321",2009-00190,01/10/2009,"2009",SON,Oct-2009,"70707",Santa Cruz,Cordillera,Boyuibe,Varias comunidades,"-1","200","40",0,190,"0",5087,"5",Chaco
"9322",2009-00191,01/10/2009,"2009",SON,Oct-2009,"70703",Santa Cruz,Cordillera,Cabezas,Varias comunidades,"-1","110","22",0,170,"0",26434,"5",Chaco
"9323",2009-00192,01/10/2009,"2009",SON,Oct-2009,"70706",Santa Cruz,Cordillera,Camiri,Varias comunidades,"-1","155","31",0,70,"0",33838,"5",Chaco
"9324",2009-00193,01/10/2009,"2009",SON,Oct-2009,"70702",Santa Cruz,Cordillera,Charagua,Varias comunidades,"-1","120","24",0,120,"0",32186,"5",Chaco
"9325",2009-00194,01/10/2009,"2009",SON,Oct-2009,"70704",Santa Cruz,Cordillera,Cuevo,Varias comunidades,"-1","170","34",0,150,"0",5052,"5",Chaco
"9326",2009-00195,01/10/2009,"2009",SON,Oct-2009,"70705",Santa Cruz,Cordillera,Gutiérrez,Varias comunidades,"-1","55","11",0,55,"0",12273,"5",Chaco
"9327",2009-00196,01/10/2009,"2009",SON,Oct-2009,"70701",Santa Cruz,Cordillera,Lagunillas,Varias comunidades,"-1","25","5",0,50,"0",5366,"5",Chaco
"9328",2009-00197,01/10/2009,"2009",SON,Oct-2009,"60302",Tarija,Gran Chaco,Carapari,Varias comunidades,"-1","3250","650",0,210,"0",15366,"5",Chaco
